Magnitude, Longitude, Latitude, Depth, Year, Month, Day, Error
2.09, -97.115, 35.652, 23, 2013, 04, 16, 0.250
1.94, -97.110, 35.661, 23, 2013, 04, 16, 0.250
2.16, -97.102, 35.666, 6, 2013, 04, 16, 0.250
2.24, -97.122, 35.651, 17, 2013, 04, 16, 0.250
1.94, -97.107, 35.664, 17, 2013, 04, 16, 0.250
2.24, -97.140, 35.634, 26, 2013, 04, 16, 0.250
2.39, -97.120, 35.652, 7, 2013, 04, 16, 0.250
4.2, -97.098, 35.681, 7, 2013, 04, 16, 0.100
3.38, -97.093, 35.684, 7, 2013, 04, 16, 0.250
3.00, -97.087, 35.680, 7, 2013, 04, 16, 0.250
2.62, -97.086, 35.682, 3, 2013, 04, 16, 0.250
2.39, -97.105, 35.668, 18, 2013, 04, 16, 0.250
2.24, -96.409, 35.371, 16, 2013, 04, 16, 0.250
2.47, -97.060, 35.711, 8, 2013, 04, 16, 0.250
2.55, -97.107, 35.673, 7, 2013, 04, 16, 0.250
2.32, -97.101, 35.683, 5, 2013, 04, 16, 0.250
2.01, -96.865, 35.630, 0, 2013, 04, 16, 0.250
2.09, -97.117, 35.653, 5, 2013, 04, 16, 0.250
1.94, -97.121, 35.660, 5, 2013, 04, 16, 0.250
2.24, -97.107, 35.658, 5, 2013, 04, 16, 0.250
2.01, -97.125, 35.646, 5, 2013, 04, 16, 0.250
2.39, -97.142, 35.649, 23, 2013, 04, 16, 0.250
2.77, -97.067, 35.697, 8, 2013, 04, 16, 0.250
2.39, -97.086, 35.676, 5, 2013, 04, 16, 0.250
2.55, -97.098, 35.684, 12, 2013, 04, 16, 0.250
2.77, -97.082, 35.685, 6, 2013, 04, 16, 0.250
2.01, -97.091, 35.669, 5, 2013, 04, 16, 0.250
2.55, -97.126, 35.666, 6, 2013, 04, 16, 0.250
3.00, -97.080, 35.675, 8, 2013, 04, 16, 0.250
2.47, -97.105, 35.687, 7, 2013, 04, 16, 0.250
2.32, -97.065, 35.697, 5, 2013, 04, 16, 0.250
2.47, -97.096, 35.680, 3, 2013, 04, 16, 0.250
2.47, -97.086, 35.681, 13, 2013, 04, 16, 0.250
2.32, -97.110, 35.671, 5, 2013, 04, 16, 0.250
2.32, -97.115, 35.671, 6, 2013, 04, 16, 0.250
2.55, -97.097, 35.693, 6, 2013, 04, 16, 0.250
2.32, -97.101, 35.664, 16, 2013, 04, 16, 0.250
2.62, -97.105, 35.674, 3, 2013, 04, 16, 0.250
2.32, -97.063, 35.711, 15, 2013, 04, 16, 0.250
2.39, -97.085, 35.673, 15, 2013, 04, 16, 0.250
2.16, -97.133, 35.650, 16, 2013, 04, 16, 0.250
2.24, -97.131, 35.660, 17, 2013, 04, 16, 0.250
2.39, -97.129, 35.657, 5, 2013, 04, 16, 0.250
2.39, -97.095, 35.679, 6, 2013, 04, 16, 0.250
2.09, -97.135, 35.665, 7, 2013, 04, 16, 0.250
2.24, -97.114, 35.669, 5, 2013, 04, 16, 0.250
2.16, -97.085, 35.669, 7, 2013, 04, 16, 0.250
2.09, -97.136, 35.643, 8, 2013, 04, 16, 0.250
2.32, -97.111, 35.662, 16, 2013, 04, 16, 0.250
2.77, -97.092, 35.690, 7, 2013, 04, 16, 0.250
2.24, -97.105, 35.665, 16, 2013, 04, 16, 0.250
3.00, -97.093, 35.694, 5, 2013, 04, 16, 0.250
2.24, -97.091, 35.670, 1, 2013, 04, 16, 0.250
3.54, -97.119, 35.671, 7, 2013, 04, 16, 0.250
3.38, -97.115, 35.668, 7, 2013, 04, 16, 0.250
2.47, -97.122, 35.665, 5, 2013, 04, 16, 0.250
2.09, -97.131, 35.648, 17, 2013, 04, 16, 0.250
3.69, -97.114, 35.673, 2, 2013, 04, 16, 0.250
3.38, -97.107, 35.679, 3, 2013, 04, 16, 0.250
2.55, -97.125, 35.654, 8, 2013, 04, 16, 0.250
2.24, -97.117, 35.725, 16, 2013, 04, 16, 0.250
2.39, -97.115, 35.660, 5, 2013, 04, 16, 0.250
2.01, -97.084, 35.672, 5, 2013, 04, 16, 0.250
2.09, -97.109, 35.668, 9, 2013, 04, 16, 0.250
2.32, -97.104, 35.688, 8, 2013, 04, 16, 0.250
2.55, -97.123, 35.670, 7, 2013, 04, 16, 0.250
2.47, -97.133, 35.671, 6, 2013, 04, 16, 0.250
2.55, -97.127, 35.670, 7, 2013, 04, 16, 0.250
2.93, -97.077, 35.687, 5, 2013, 04, 16, 0.250
2.16, -97.117, 35.655, 1, 2013, 04, 16, 0.250
2.85, -97.126, 35.663, 3, 2013, 04, 16, 0.250
2.24, -97.093, 35.684, 6, 2013, 04, 16, 0.250
2.16, -97.120, 35.652, 23, 2013, 04, 16, 0.250
2.24, -97.131, 35.646, 18, 2013, 04, 16, 0.250
2.09, -97.107, 35.678, 10, 2013, 04, 16, 0.250
2.85, -97.114, 35.669, 7, 2013, 04, 16, 0.250
2.24, -97.123, 35.661, 5, 2013, 04, 16, 0.250
2.32, -97.097, 35.670, 17, 2013, 04, 16, 0.250
2.32, -97.124, 35.666, 19, 2013, 04, 16, 0.250
2.55, -97.123, 35.675, 9, 2013, 04, 16, 0.250
2.16, -96.763, 35.550, 1, 2013, 04, 16, 0.250
3.38, -96.764, 35.533, 5, 2013, 04, 16, 0.250
2.55, -97.136, 35.652, 16, 2013, 04, 16, 0.250
3.61, -97.120, 35.663, 2, 2013, 04, 16, 0.250
1.94, -97.116, 35.654, 17, 2013, 04, 16, 0.250
2.55, -97.092, 35.667, 4, 2013, 04, 16, 0.250
2.70, -97.121, 35.658, 7, 2013, 04, 16, 0.250
2.62, -97.085, 35.677, 7, 2013, 04, 16, 0.250
2.24, -97.131, 35.655, 17, 2013, 04, 16, 0.250
2.55, -97.131, 35.649, 8, 2013, 04, 16, 0.250
2.24, -97.086, 35.672, 8, 2013, 04, 16, 0.250
2.93, -97.096, 35.674, 9, 2013, 04, 16, 0.250
2.47, -97.116, 35.674, 5, 2013, 04, 16, 0.250
2.09, -97.103, 35.666, 16, 2013, 04, 16, 0.250
2.47, -97.055, 35.708, 16, 2013, 04, 16, 0.250
2.24, -97.068, 35.690, 18, 2013, 04, 17, 0.250
2.85, -97.115, 35.662, 9, 2013, 04, 17, 0.250
2.85, -97.108, 35.664, 10, 2013, 04, 17, 0.250
2.55, -97.108, 35.661, 8, 2013, 04, 17, 0.250
3.46, -97.125, 35.659, 8, 2013, 04, 17, 0.250
2.47, -97.143, 35.646, 19, 2013, 04, 17, 0.250
2.24, -97.093, 35.673, 19, 2013, 04, 17, 0.250
2.24, -97.136, 35.650, 23, 2013, 04, 17, 0.250
2.09, -97.119, 35.655, 23, 2013, 04, 17, 0.250
2.55, -97.095, 35.676, 5, 2013, 04, 17, 0.250
2.32, -97.134, 35.651, 3, 2013, 04, 17, 0.250
2.16, -97.061, 35.694, 1, 2013, 04, 17, 0.250
2.16, -97.078, 35.676, 24, 2013, 04, 17, 0.250
2.16, -97.072, 35.685, 0, 2013, 04, 17, 0.250
1.94, -97.075, 35.558, 15, 2013, 04, 17, 0.250
2.32, -97.083, 35.693, 4, 2013, 04, 17, 0.250
2.01, -97.103, 35.664, 22, 2013, 04, 17, 0.250
2.01, -97.109, 35.666, 17, 2013, 04, 17, 0.250
2.39, -97.108, 35.671, 6, 2013, 04, 17, 0.250
2.47, -97.114, 35.667, 6, 2013, 04, 17, 0.250
2.16, -97.082, 35.554, 24, 2013, 04, 17, 0.250
2.24, -97.089, 35.669, 24, 2013, 04, 17, 0.250
2.09, -97.097, 35.662, 26, 2013, 04, 17, 0.250
2.32, -97.080, 35.675, 16, 2013, 04, 17, 0.250
2.01, -97.130, 35.656, 5, 2013, 04, 17, 0.250
2.09, -97.100, 35.663, 24, 2013, 04, 17, 0.250
2.32, -97.088, 35.676, 23, 2013, 04, 17, 0.250
2.24, -97.083, 35.674, 20, 2013, 04, 17, 0.250
1.94, -97.074, 35.682, 20, 2013, 04, 17, 0.250
2.16, -97.079, 35.679, 16, 2013, 04, 17, 0.250
2.09, -97.086, 35.673, 23, 2013, 04, 17, 0.250
2.70, -97.076, 35.683, 8, 2013, 04, 17, 0.250
2.32, -97.116, 35.669, 6, 2013, 04, 17, 0.250
2.55, -97.098, 35.672, 5, 2013, 04, 17, 0.250
2.85, -97.090, 35.676, 8, 2013, 04, 17, 0.250
2.70, -97.082, 35.680, 7, 2013, 04, 17, 0.250
2.58, -97.077, 35.682, 8, 2013, 04, 17, 0.240
3.00, -97.079, 35.681, 3, 2013, 04, 17, 0.250
3.31, -97.123, 35.659, 8, 2013, 04, 17, 0.250
3.31, -97.082, 35.685, 7, 2013, 04, 17, 0.250
3.31, -97.083, 35.686, 7, 2013, 04, 17, 0.250
2.47, -97.080, 35.690, 6, 2013, 04, 18, 0.250
2.47, -97.092, 35.668, 5, 2013, 04, 18, 0.250
1.94, -97.347, 35.550, 22, 2013, 04, 18, 0.250
2.01, -97.092, 35.545, 1, 2013, 04, 18, 0.250
2.24, -97.140, 35.641, 6, 2013, 04, 18, 0.250
3.23, -97.139, 35.659, 6, 2013, 04, 18, 0.250
2.77, -96.768, 35.532, 9, 2013, 04, 19, 0.250
2.16, -96.762, 35.531, 7, 2013, 04, 19, 0.250
2.24, -97.085, 35.678, 6, 2013, 04, 19, 0.250
2.24, -97.112, 35.635, 0, 2013, 04, 19, 0.250
2.55, -97.119, 35.661, 6, 2013, 04, 19, 0.250
2.09, -97.091, 35.660, 12, 2013, 04, 19, 0.250
2.39, -97.060, 35.702, 3, 2013, 04, 19, 0.250
2.55, -97.134, 35.665, 6, 2013, 04, 19, 0.250
2.16, -97.121, 35.660, 6, 2013, 04, 19, 0.250
2.32, -97.088, 35.672, 1, 2013, 04, 19, 0.250
2.16, -97.080, 35.662, 1, 2013, 04, 19, 0.250
1.88, -97.055, 35.508, 5, 2013, 04, 19, 0.240
1.94, -97.296, 35.570, 7, 2013, 04, 19, 0.250
2.62, -97.090, 35.684, 6, 2013, 04, 19, 0.250
3.00, -97.138, 35.657, 3, 2013, 04, 19, 0.250
2.55, -96.076, 34.801, 5, 2013, 04, 19, 0.250
2.55, -97.087, 35.693, 6, 2013, 04, 19, 0.250
1.94, -97.106, 35.669, 6, 2013, 04, 19, 0.250
2.24, -97.084, 35.670, 4, 2013, 04, 19, 0.250
2.47, -97.108, 35.666, 5, 2013, 04, 19, 0.250
2.32, -95.437, 36.752, 0, 2013, 04, 19, 0.250
1.94, -97.179, 35.628, 1, 2013, 04, 19, 0.250
2.32, -97.129, 35.659, 5, 2013, 04, 19, 0.250
2.16, -97.114, 35.655, 16, 2013, 04, 19, 0.250
2.01, -97.144, 35.619, 0, 2013, 04, 20, 0.250
1.94, -97.124, 35.667, 6, 2013, 04, 20, 0.250
2.77, -97.138, 35.657, 6, 2013, 04, 20, 0.250
2.09, -97.089, 35.676, 4, 2013, 04, 20, 0.250
1.86, -96.880, 35.636, 5, 2013, 04, 20, 0.250
2.32, -97.068, 35.679, 4, 2013, 04, 20, 0.250
2.16, -97.447, 35.701, 6, 2013, 04, 20, 0.250
1.63, -97.146, 35.633, 24, 2013, 04, 20, 0.250
1.88, -96.757, 35.577, 5, 2013, 04, 20, 0.240
1.78, -96.995, 35.838, 0, 2013, 04, 20, 0.250
1.78, -96.526, 35.350, 5, 2013, 04, 20, 0.250
2.24, -96.765, 35.532, 4, 2013, 04, 20, 0.250
2.16, -96.768, 35.539, 0, 2013, 04, 20, 0.250
1.94, -97.079, 35.677, 7, 2013, 04, 21, 0.250
2.01, -97.770, 34.902, 5, 2013, 04, 21, 0.250
2.09, -97.084, 35.681, 5, 2013, 04, 21, 0.250
2.24, -97.081, 35.674, 4, 2013, 04, 21, 0.250
1.63, -97.141, 35.628, 0, 2013, 04, 21, 0.250
2.47, -97.260, 35.606, 6, 2013, 04, 21, 0.250
2.62, -97.128, 35.661, 5, 2013, 04, 21, 0.250
1.86, -96.793, 34.679, 5, 2013, 04, 21, 0.250
3.15, -97.258, 35.612, 6, 2013, 04, 22, 0.250
1.94, -96.528, 35.452, 5, 2013, 04, 22, 0.250
2.09, -97.290, 35.572, 7, 2013, 04, 22, 0.250
1.94, -96.965, 35.772, 9, 2013, 04, 22, 0.250
2.01, -97.111, 35.660, 6, 2013, 04, 22, 0.250
2.47, -97.104, 35.674, 6, 2013, 04, 22, 0.250
2.09, -97.082, 35.674, 4, 2013, 04, 22, 0.250
1.94, -97.107, 35.649, 6, 2013, 04, 22, 0.250
2.16, -96.779, 35.522, 5, 2013, 04, 22, 0.250
1.86, -96.771, 35.533, 5, 2013, 04, 22, 0.250
2.55, -96.512, 35.345, 4, 2013, 04, 23, 0.250
2.01, -97.142, 35.385, 14, 2013, 04, 23, 0.250
1.63, -96.759, 35.526, 10, 2013, 04, 23, 0.250
2.01, -96.780, 35.535, 5, 2013, 04, 23, 0.250
2.01, -96.604, 35.418, 4, 2013, 04, 23, 0.250
2.24, -97.119, 35.656, 5, 2013, 04, 23, 0.250
2.16, -97.141, 35.665, 7, 2013, 04, 23, 0.250
3.23, -97.104, 35.679, 7, 2013, 04, 23, 0.250
2.16, -97.121, 35.656, 5, 2013, 04, 23, 0.250
1.86, -97.066, 35.699, 4, 2013, 04, 24, 0.250
1.71, -97.084, 35.679, 4, 2013, 04, 24, 0.250
2.47, -96.997, 35.371, 5, 2013, 04, 24, 0.250
2.01, -97.073, 35.678, 3, 2013, 04, 24, 0.250
3.38, -97.089, 35.690, 5, 2013, 04, 24, 0.250
1.94, -97.108, 35.648, 4, 2013, 04, 24, 0.250
1.94, -97.120, 35.659, 7, 2013, 04, 24, 0.250
3.15, -97.112, 35.669, 5, 2013, 04, 24, 0.250
2.47, -97.081, 35.685, 7, 2013, 04, 25, 0.250
3.15, -97.126, 35.667, 7, 2013, 04, 25, 0.250
2.01, -97.114, 35.646, 3, 2013, 04, 25, 0.250
2.24, -96.496, 35.339, 2, 2013, 04, 25, 0.250
2.16, -97.126, 35.658, 7, 2013, 04, 25, 0.250
2.39, -97.128, 35.647, 5, 2013, 04, 25, 0.250
3.38, -97.101, 35.671, 5, 2013, 04, 26, 0.250
1.86, -97.084, 35.663, 4, 2013, 04, 26, 0.250
1.63, -97.125, 35.640, 4, 2013, 04, 26, 0.250
2.16, -97.085, 35.671, 5, 2013, 04, 26, 0.250
3.38, -97.089, 35.665, 4, 2013, 04, 26, 0.250
1.63, -97.091, 35.682, 7, 2013, 04, 26, 0.250
2.32, -97.085, 35.667, 5, 2013, 04, 26, 0.250
1.98, -97.095, 35.716, 5, 2013, 04, 26, 0.240
2.39, -97.079, 35.665, 5, 2013, 04, 26, 0.250
1.94, -97.095, 35.664, 4, 2013, 04, 26, 0.250
2.09, -97.124, 35.638, 3, 2013, 04, 26, 0.250
2.09, -97.093, 35.668, 5, 2013, 04, 27, 0.250
1.86, -97.130, 35.652, 7, 2013, 04, 27, 0.250
1.86, -97.128, 35.524, 14, 2013, 04, 27, 0.250
1.78, -97.104, 35.675, 7, 2013, 04, 27, 0.250
2.01, -97.129, 35.637, 3, 2013, 04, 27, 0.250
1.94, -97.097, 35.661, 4, 2013, 04, 27, 0.250
3.46, -97.126, 35.656, 7, 2013, 04, 27, 0.250
2.93, -97.129, 35.664, 7, 2013, 04, 27, 0.250
1.63, -97.139, 35.634, 3, 2013, 04, 27, 0.250
1.86, -97.133, 35.651, 7, 2013, 04, 27, 0.250
1.86, -97.263, 35.600, 6, 2013, 04, 28, 0.250
2.16, -97.092, 35.685, 7, 2013, 04, 28, 0.250
3.54, -96.808, 34.135, 5, 2013, 04, 28, 0.250
1.78, -97.090, 35.664, 5, 2013, 04, 28, 0.250
1.94, -96.748, 35.535, 4, 2013, 04, 28, 0.250
3.38, -97.147, 35.610, 7, 2013, 04, 28, 0.250
1.94, -96.475, 35.387, 5, 2013, 04, 28, 0.250
1.71, -97.132, 35.635, 3, 2013, 04, 28, 0.250
2.09, -97.127, 35.639, 3, 2013, 04, 28, 0.250
1.88, -97.270, 35.556, 6, 2013, 04, 28, 0.240
2.39, -97.100, 35.652, 3, 2013, 04, 28, 0.250
1.78, -97.102, 35.655, 2, 2013, 04, 29, 0.250
2.39, -97.094, 35.659, 3, 2013, 04, 29, 0.250
1.78, -97.096, 35.659, 4, 2013, 04, 29, 0.250
1.63, -97.264, 35.597, 6, 2013, 04, 30, 0.250
1.94, -97.345, 35.588, 6, 2013, 04, 30, 0.250
1.94, -97.108, 35.658, 5, 2013, 04, 30, 0.250
2.32, -97.142, 35.647, 3, 2013, 04, 30, 0.250
2.01, -97.117, 35.647, 3, 2013, 04, 30, 0.250
2.01, -97.116, 35.648, 3, 2013, 04, 30, 0.250
2.01, -97.131, 35.643, 4, 2013, 04, 30, 0.250
1.86, -96.507, 35.381, 3, 2013, 05, 01, 0.250
2.32, -97.034, 35.607, 9, 2013, 05, 01, 0.250
1.86, -97.112, 35.653, 4, 2013, 05, 01, 0.250
2.24, -97.123, 35.640, 3, 2013, 05, 01, 0.250
1.71, -97.126, 35.641, 3, 2013, 05, 01, 0.250
2.32, -97.108, 35.654, 0, 2013, 05, 01, 0.250
1.71, -97.112, 35.657, 5, 2013, 05, 01, 0.250
1.94, -96.814, 34.687, 0, 2013, 05, 01, 0.250
2.16, -97.116, 35.598, 1, 2013, 05, 01, 0.250
1.86, -97.092, 35.662, 4, 2013, 05, 01, 0.250
2.70, -95.297, 33.932, 4, 2013, 05, 01, 0.250
2.16, -97.442, 34.434, 5, 2013, 05, 01, 0.250
1.78, -96.544, 35.449, 5, 2013, 05, 02, 0.250
1.94, -97.076, 35.606, 1, 2013, 05, 02, 0.250
1.63, -97.199, 35.660, 6, 2013, 05, 02, 0.250
2.39, -97.100, 35.675, 6, 2013, 05, 02, 0.250
2.01, -97.459, 35.696, 6, 2013, 05, 03, 0.250
2.01, -97.262, 35.524, 7, 2013, 05, 03, 0.250
1.78, -97.242, 35.536, 8, 2013, 05, 04, 0.250
2.32, -97.281, 35.566, 9, 2013, 05, 04, 0.250
1.71, -96.894, 36.106, 5, 2013, 05, 04, 0.250
1.78, -97.352, 35.593, 7, 2013, 05, 04, 0.250
1.71, -97.243, 35.561, 5, 2013, 05, 04, 0.250
2.09, -97.105, 35.653, 0, 2013, 05, 04, 0.250
1.86, -96.660, 35.571, 17, 2013, 05, 04, 0.250
2.09, -97.295, 35.566, 7, 2013, 05, 05, 0.250
2.16, -97.255, 35.598, 5, 2013, 05, 05, 0.250
2.16, -97.124, 35.523, 9, 2013, 05, 05, 0.250
1.86, -97.276, 35.618, 12, 2013, 05, 05, 0.250
2.55, -97.248, 35.610, 5, 2013, 05, 05, 0.250
2.01, -97.072, 35.716, 13, 2013, 05, 05, 0.250
2.01, -96.560, 35.427, 1, 2013, 05, 05, 0.250
2.24, -97.295, 35.568, 7, 2013, 05, 05, 0.250
1.94, -97.122, 35.514, 5, 2013, 05, 05, 0.250
1.71, -97.304, 35.559, 8, 2013, 05, 05, 0.250
1.71, -97.125, 35.519, 8, 2013, 05, 05, 0.250
2.62, -97.115, 35.670, 9, 2013, 05, 05, 0.250
2.09, -97.068, 35.766, 5, 2013, 05, 05, 0.250
2.24, -97.093, 35.662, 4, 2013, 05, 05, 0.250
2.01, -97.304, 35.554, 7, 2013, 05, 06, 0.250
2.01, -97.139, 35.624, 5, 2013, 05, 06, 0.250
2.09, -97.394, 35.461, 7, 2013, 05, 06, 0.250
1.94, -97.258, 35.599, 5, 2013, 05, 06, 0.250
1.94, -97.299, 35.574, 13, 2013, 05, 06, 0.250
2.16, -97.354, 35.464, 7, 2013, 05, 06, 0.250
2.32, -97.292, 35.566, 6, 2013, 05, 06, 0.250
2.24, -97.302, 35.557, 7, 2013, 05, 07, 0.250
2.55, -97.108, 35.529, 7, 2013, 05, 07, 0.250
1.86, -97.350, 35.591, 6, 2013, 05, 07, 0.250
1.78, -96.501, 35.368, 2, 2013, 05, 07, 0.250
2.16, -97.278, 35.560, 7, 2013, 05, 07, 0.250
2.09, -96.747, 35.956, 3, 2013, 05, 07, 0.250
2.16, -97.074, 35.610, 5, 2013, 05, 07, 0.250
1.94, -96.853, 34.386, 0, 2013, 05, 07, 0.250
1.78, -96.754, 35.961, 3, 2013, 05, 07, 0.250
2.39, -97.449, 34.059, 4, 2013, 05, 08, 0.250
1.86, -97.037, 35.870, 6, 2013, 05, 08, 0.250
1.71, -97.192, 35.548, 6, 2013, 05, 08, 0.250
2.09, -96.545, 35.390, 5, 2013, 05, 08, 0.250
1.94, -97.294, 35.561, 5, 2013, 05, 08, 0.250
2.24, -97.206, 35.154, 30, 2013, 05, 09, 0.250
1.78, -97.087, 35.667, 0, 2013, 05, 09, 0.250
2.77, -97.250, 35.541, 6, 2013, 05, 09, 0.250
2.70, -97.248, 35.539, 7, 2013, 05, 09, 0.250
2.16, -97.257, 35.549, 13, 2013, 05, 09, 0.250
2.47, -97.089, 35.693, 4, 2013, 05, 09, 0.250
1.94, -97.243, 35.539, 12, 2013, 05, 09, 0.250
1.63, -97.234, 35.536, 8, 2013, 05, 09, 0.250
2.09, -97.088, 35.677, 6, 2013, 05, 09, 0.250
1.78, -97.092, 35.661, 4, 2013, 05, 09, 0.250
2.70, -97.300, 35.553, 5, 2013, 05, 09, 0.250
1.94, -97.301, 35.557, 7, 2013, 05, 09, 0.250
1.78, -97.159, 35.514, 5, 2013, 05, 10, 0.250
1.78, -97.242, 35.542, 10, 2013, 05, 10, 0.250
2.47, -97.167, 35.514, 7, 2013, 05, 10, 0.250
2.01, -97.164, 35.521, 12, 2013, 05, 10, 0.250
2.55, -98.585, 36.548, 5, 2013, 05, 10, 0.250
2.62, -95.494, 35.311, 5, 2013, 05, 10, 0.250
2.24, -97.066, 35.716, 0, 2013, 05, 11, 0.250
2.62, -96.512, 35.347, 5, 2013, 05, 11, 0.250
2.62, -98.526, 36.670, 3, 2013, 05, 12, 0.250
2.01, -96.875, 36.100, 5, 2013, 05, 12, 0.250
2.01, -96.874, 36.111, 5, 2013, 05, 12, 0.250
1.71, -96.465, 35.361, 5, 2013, 05, 12, 0.250
2.47, -97.113, 35.535, 11, 2013, 05, 12, 0.250
2.32, -97.123, 35.666, 7, 2013, 05, 12, 0.250
2.16, -98.126, 36.711, 10, 2013, 05, 12, 0.250
1.78, -97.293, 35.574, 11, 2013, 05, 12, 0.250
2.39, -97.268, 35.614, 7, 2013, 05, 12, 0.250
1.94, -97.260, 35.604, 6, 2013, 05, 13, 0.250
1.94, -97.261, 35.608, 7, 2013, 05, 13, 0.250
3.00, -97.263, 35.607, 6, 2013, 05, 14, 0.250
2.09, -97.264, 35.609, 6, 2013, 05, 14, 0.250
2.62, -96.765, 35.554, 7, 2013, 05, 14, 0.250
2.16, -97.084, 35.677, 5, 2013, 05, 14, 0.250
2.47, -97.264, 35.610, 6, 2013, 05, 14, 0.250
2.01, -97.114, 35.688, 9, 2013, 05, 14, 0.250
3.00, -97.265, 35.612, 7, 2013, 05, 14, 0.250
2.01, -97.264, 35.618, 8, 2013, 05, 15, 0.250
2.09, -97.083, 35.691, 7, 2013, 05, 15, 0.250
2.28, -97.110, 35.506, 6, 2013, 05, 15, 0.240
3.08, -97.119, 35.530, 8, 2013, 05, 15, 0.250
1.94, -97.116, 35.531, 13, 2013, 05, 15, 0.250
2.39, -97.122, 35.540, 14, 2013, 05, 15, 0.250
2.93, -97.266, 35.608, 7, 2013, 05, 15, 0.250
2.70, -97.363, 35.473, 9, 2013, 05, 15, 0.250
2.24, -97.114, 35.531, 12, 2013, 05, 15, 0.250
1.86, -97.120, 35.525, 7, 2013, 05, 15, 0.250
2.16, -97.118, 35.538, 13, 2013, 05, 15, 0.250
2.09, -97.114, 35.535, 12, 2013, 05, 15, 0.250
2.70, -97.117, 35.530, 10, 2013, 05, 15, 0.250
2.77, -97.274, 35.566, 7, 2013, 05, 15, 0.250
2.55, -97.263, 35.609, 6, 2013, 05, 15, 0.250
2.55, -97.117, 35.524, 5, 2013, 05, 15, 0.250
2.09, -97.298, 35.569, 6, 2013, 05, 15, 0.250
1.86, -96.541, 35.354, 5, 2013, 05, 15, 0.250
2.32, -97.261, 35.606, 6, 2013, 05, 15, 0.250
1.71, -97.112, 35.529, 12, 2013, 05, 16, 0.250
2.01, -96.499, 35.415, 3, 2013, 05, 16, 0.250
2.39, -97.121, 35.526, 6, 2013, 05, 16, 0.250
1.94, -96.785, 35.519, 5, 2013, 05, 16, 0.250
2.24, -97.642, 36.672, 10, 2013, 05, 16, 0.250
2.47, -97.348, 35.471, 7, 2013, 05, 17, 0.250
1.86, -97.111, 35.501, 5, 2013, 05, 17, 0.250
1.94, -96.512, 35.422, 3, 2013, 05, 17, 0.250
2.01, -97.263, 35.604, 6, 2013, 05, 17, 0.250
1.86, -97.027, 35.913, 5, 2013, 05, 17, 0.250
1.71, -97.266, 35.605, 7, 2013, 05, 17, 0.250
2.09, -97.236, 35.598, 5, 2013, 05, 17, 0.250
2.70, -97.115, 35.519, 5, 2013, 05, 17, 0.250
2.16, -96.807, 35.500, 5, 2013, 05, 17, 0.250
1.78, -97.265, 35.598, 7, 2013, 05, 17, 0.250
2.55, -97.265, 35.608, 6, 2013, 05, 17, 0.250
2.39, -96.815, 34.360, 0, 2013, 05, 17, 0.250
2.24, -97.099, 35.682, 7, 2013, 05, 17, 0.250
2.09, -97.115, 35.531, 12, 2013, 05, 18, 0.250
1.94, -97.129, 35.529, 8, 2013, 05, 18, 0.250
1.71, -96.743, 35.492, 5, 2013, 05, 18, 0.250
2.16, -97.269, 35.561, 4, 2013, 05, 18, 0.250
2.24, -97.272, 35.561, 5, 2013, 05, 18, 0.250
2.39, -97.049, 35.623, 7, 2013, 05, 19, 0.250
2.77, -97.664, 36.664, 13, 2013, 05, 19, 0.250
2.93, -97.664, 36.651, 7, 2013, 05, 19, 0.250
2.62, -97.308, 35.574, 7, 2013, 05, 19, 0.250
3.31, -97.105, 35.666, 6, 2013, 05, 20, 0.250
2.47, -97.262, 35.604, 6, 2013, 05, 20, 0.250
2.09, -97.296, 35.569, 6, 2013, 05, 20, 0.250
2.62, -97.266, 35.608, 6, 2013, 05, 20, 0.250
2.16, -97.263, 35.608, 6, 2013, 05, 20, 0.250
2.09, -97.263, 35.608, 6, 2013, 05, 20, 0.250
2.47, -97.261, 35.608, 6, 2013, 05, 20, 0.250
1.94, -97.043, 35.632, 5, 2013, 05, 20, 0.250
1.94, -97.091, 35.680, 6, 2013, 05, 21, 0.250
2.16, -97.387, 35.479, 7, 2013, 05, 21, 0.250
2.24, -96.582, 35.396, 4, 2013, 05, 21, 0.250
2.85, -96.820, 35.890, 5, 2013, 05, 21, 0.250
3.08, -96.573, 34.074, 5, 2013, 05, 21, 0.250
2.32, -97.113, 35.524, 1, 2013, 05, 22, 0.250
2.47, -97.275, 35.565, 6, 2013, 05, 22, 0.250
2.77, -97.662, 36.652, 7, 2013, 05, 22, 0.250
2.47, -96.544, 35.469, 12, 2013, 05, 23, 0.250
2.39, -96.856, 36.105, 7, 2013, 05, 24, 0.250
2.39, -97.281, 35.675, 6, 2013, 05, 24, 0.250
2.01, -96.521, 35.425, 4, 2013, 05, 24, 0.250
1.86, -97.106, 35.644, 5, 2013, 05, 25, 0.250
2.24, -96.543, 35.395, 5, 2013, 05, 25, 0.250
2.24, -97.069, 35.625, 5, 2013, 05, 25, 0.250
2.47, -96.586, 34.064, 4, 2013, 05, 26, 0.250
1.88, -97.475, 35.444, 5, 2013, 05, 26, 0.240
1.94, -96.795, 35.514, 5, 2013, 05, 26, 0.250
2.09, -97.106, 35.678, 5, 2013, 05, 26, 0.250
2.32, -96.882, 35.645, 5, 2013, 05, 26, 0.250
1.63, -96.520, 35.363, 4, 2013, 05, 26, 0.250
3.31, -96.590, 34.075, 7, 2013, 05, 27, 0.250
